Clinical Follow-Up and Postmortem Findings in a Cat That Was Cured of Feline Infectious Peritonitis with an Oral Antiviral Drug Containing GS-441524,https://www.mdpi.com/1999-4915/14/9/2040
Antibody-mediated enhancement of disease in feline infectious peritonitis: Comparisons with dengue hemorrhagic fever,https://www.sciencedirect.com/science/article/pii/0147957181900035?via%3Dihub
Genetic susceptibility to feline infectious peritonitis in Birman cats,https://www.sciencedirect.com/science/article/pii/S0168170213001238?via%3Dihub
 Diagnosis and clinical signs of feline infectious peritonitis in the central nervous system ,https://pubmed.ncbi.nlm.nih.gov/20046611/
Sensitivity and specificity of a real-time reverse transcriptase polymerase chain reaction detecting feline coronavirus mutations in effusion and serum/plasma of cats to diagnose feline infectious peritonitis,https://link.springer.com/article/10.1186/s12917-017-1147-8
 Detection of Feline Coronavirus Variants in Cats without Feline Infectious Peritonitis ,https://www.mdpi.com/1999-4915/14/8/1671
 Detection of Feline Coronavirus RNA in Cats with Feline Infectious Peritonitis and Their Housemates ,https://www.mdpi.com/1999-4915/17/7/948
31 - Feline Coronavirus Infections,https://www.sciencedirect.com/science/chapter/edited-volume/abs/pii/B9780323509343000318?via%3Dihub
The influence of age and genetics on natural resistance to experimentally induced feline infectious peritonitis,https://www.sciencedirect.com/science/article/pii/S0165242714001998?via%3Dihub
"Levels of feline infectious peritonitis virus in blood, effusions, and various tissues and the role of lymphopenia in disease outcome following experimental infection",https://www.sciencedirect.com/science/article/pii/S0378113514005033?via%3Dihub
Feline Infectious Peritonitis,https://link.springer.com/chapter/10.1007/978-1-4899-1531-3_14
 Update on Treatment of Feline Infectious Peritonitis: European Advisory Board on Cat Diseases (ABCD) Guidelines ,https://www.mdpi.com/1999-4915/18/4/452
Acquisition of Macrophage Tropism during the Pathogenesis of Feline Infectious Peritonitis Is Determined by Mutations in the Feline Coronavirus Spike Protein,https://journals.asm.org/doi/10.1128/jvi.79.22.14122-14130.2005
Positive immunostaining for feline infectious peritonitis (FIP) in a Sphinx cat with cutaneous lesions and bilateral panuveitis,https://onlinelibrary.wiley.com/doi/10.1111/vop.12044
Pathogenesis of oral type I feline infectious peritonitis virus (FIPV) infection: Antibody-dependent enhancement infection of cats with type I FIPV via the oral route,https://www.jstage.jst.go.jp/article/jvms/81/6/81_18-0702/_article
 IL-6 activity in feline infectious peritonitis ,https://pubmed.ncbi.nlm.nih.gov/2156926/
Feline infectious peritonitis,https://onlinelibrary.wiley.com/doi/10.1111/j.1748-5827.1971.tb06225.x
 Clinical trial of molnupiravir with or without an oral immune stimulant as a first-line treatment of feline infectious peritonitis ,https://pubmed.ncbi.nlm.nih.gov/41271599/
" Treatment of non-effusive feline infectious peritonitis using oral remdesivir or GS-441524: a randomized, double-blind, non-inferiority trial ",https://pubmed.ncbi.nlm.nih.gov/41781382/
Deletions in the 7a ORF of feline coronavirus associated with an epidemic of feline infectious peritonitis,https://www.sciencedirect.com/science/article/pii/S0378113501003546?via%3Dihub
